,address,latitude,longitude
1151,635A SENJA RD,1.38656225824527,103.757208072494
1152,621 SENJA RD,1.38602106063185,103.762854282454
1153,533 UPP CROSS ST,1.2845657545075,103.845379880925
1154,410 CHOA CHU KANG AVE 3,1.38062798768557,103.741520103731
1155,443 CHOA CHU KANG AVE 4,1.38128651592265,103.737535307012
1156,488D CHOA CHU KANG AVE 5,1.37642221610651,103.740504704448
1157,812A CHOA CHU KANG AVE 7,1.37338320239004,103.746795820058
1158,811A CHOA CHU KANG AVE 7,1.3737308481902,103.745929784531
1159,660 CHOA CHU KANG CRES,1.40102235751598,103.749862447053
1160,676A CHOA CHU KANG CRES,1.4020008434176,103.746684850931
1161,228 CHOA CHU KANG CTRL,1.38094750691966,103.746495785208
1162,216 CHOA CHU KANG CTRL,1.38308302434129,103.747076627693
1163,217 CHOA CHU KANG CTRL,1.38335694185996,103.746605997144
1164,784 CHOA CHU KANG DR,1.3947072213297,103.747269527804
1165,340 CHOA CHU KANG LOOP,1.38375315534785,103.74550286918
1166,792 CHOA CHU KANG NTH 6,1.39516601250141,103.749224044069
1167,501 CHOA CHU KANG ST 51,1.38959498074238,103.74324795084
1168,704 CHOA CHU KANG ST 53,1.390443298753,103.745743952477
1169,702 CHOA CHU KANG ST 53,1.39179994537682,103.745621182307
1170,703 CHOA CHU KANG ST 53,1.3913176745554,103.745930761025
1171,801D KEAT HONG CL,1.37513575657307,103.743031630831
1172,802C KEAT HONG CL,1.37479380170162,103.742607118184
1173,801C KEAT HONG CL,1.37523164152737,103.742766625186
1174,418 CHOA CHU KANG AVE 4,1.3823730080302,103.741352252705
1175,252 CHOA CHU KANG AVE 2,1.37803539434682,103.745020692529
1176,264 WATERLOO ST,1.29900941828595,103.852284903161
1177,202 CHOA CHU KANG AVE 1,1.38183698290544,103.74946480804
1178,663 BUFFALO RD,1.30568031708633,103.850857724971
1179,661 BUFFALO RD,1.30671098278725,103.85013440636
1180,1B CANTONMENT RD,1.27779940676005,103.841403430465
1181,641 ROWELL RD,1.30815916680636,103.855147802763
1182,8 SELEGIE RD,1.30320667141798,103.850493368737
1183,262 WATERLOO ST,1.29853916273521,103.851856012904
1184,807A CHOA CHU KANG AVE 1,1.37580545998649,103.744793478077
1185,535 CHOA CHU KANG ST 51,1.39133994451668,103.743931875351
1186,818A CHOA CHU KANG AVE 1,1.37762936263123,103.748488766609
1187,476D CHOA CHU KANG AVE 5,1.37727907968964,103.738418034791
1188,572 CHOA CHU KANG ST 52,1.39371762095466,103.745303811777
1189,804A KEAT HONG CL,1.37367233098073,103.742000829882
1190,166B TECK WHYE CRES,1.38315989308266,103.753400918803
1191,114 TECK WHYE LANE,1.37850799248774,103.750707442454
1192,106 TECK WHYE LANE,1.37795798795128,103.752931630674
1193,808B CHOA CHU KANG AVE 1,1.37559249810909,103.7460213304
1194,807B CHOA CHU KANG AVE 1,1.37604418165093,103.745170882728
1195,173 GANGSA RD,1.37992941455809,103.766762151697
1196,109 GANGSA RD,1.37736736489734,103.767748758874
1197,418 FAJAR RD,1.38431966142748,103.768865859999
1198,291E BT BATOK ST 24,1.343453412569,103.754788281769
1199,388 BT BATOK WEST AVE 5,1.36485017561712,103.752161772499
1200,440D BT BATOK WEST AVE 8,1.35513838763691,103.737031492997
1201,446A BT BATOK WEST AVE 8,1.35038381956263,103.739194582058
1202,442A BT BATOK WEST AVE 8,1.35660480719736,103.738628185843
1203,443B BT BATOK WEST AVE 8,1.35612327530865,103.737831166898
1204,535 BT BATOK ST 52,1.35497075658138,103.750399544877
1205,40 BEO CRES,1.28905634657056,103.827502108439
1206,36 BEO CRES,1.28830079095393,103.827180352264
1207,10B BOON TIONG RD,1.28633684743341,103.829204757258
1208,57 HAVELOCK RD,1.29013858517146,103.828453293371
1209,52 HAVELOCK RD,1.28951776036854,103.828467082634
1210,105 HENDERSON CRES,1.29021420176947,103.822356844711
1211,28 HOY FATT RD,1.28675654367639,103.810121713045
1212,46 JLN BT HO SWEE,1.28829579725142,103.826144732416
1213,11 JLN BT MERAH,1.28662190407489,103.808963346663
1214,28 JLN BT MERAH,1.28640350234512,103.809741989834
1215,20 JLN KLINIK,1.28811451810467,103.829040334276
1216,30 JLN KLINIK,1.28766976882827,103.828202949008
1217,26A JLN MEMBINA,1.28306228472371,103.826059892794
1218,37 JLN RUMAH TINGGI,1.28922928913172,103.809193412567
1219,23 LIM LIAK ST,1.28546534866696,103.83171937723
1220,384 BT BATOK WEST AVE 5,1.36293263679642,103.752194207305
1221,296C BT BATOK ST 22,1.34369796674692,103.748158134407
1222,613 BT PANJANG RING RD,1.38436672930183,103.762046231912
1223,369 BT BATOK ST 31,1.36002945983661,103.751072294962
1224,368 BT BATOK ST 31,1.36037713487448,103.750766893476
1225,338 BT BATOK ST 34,1.36355249556515,103.750948082233
1226,411 BT BATOK WEST AVE 4,1.36411808978519,103.746019995285
1227,392 BT BATOK WEST AVE 5,1.36586608373138,103.753323280718
1228,194B BT BATOK WEST AVE 6,1.34513283900191,103.744861953262
1229,189 BT BATOK WEST AVE 6,1.34579573207282,103.746340146543
1230,133 BT BATOK WEST AVE 6,1.3515931010255,103.744955936049
1231,440C BT BATOK WEST AVE 8,1.35513827041,103.737861245907
1232,440B BT BATOK WEST AVE 8,1.35513845452594,103.738218129089
1233,176 BT BATOK WEST AVE 8,1.34602341469707,103.741411023838
1234,449B BT BATOK WEST AVE 9,1.35197886358706,103.741081176999
1235,293B BT BATOK ST 21,1.34594925522117,103.754248349899
1236,15 TELOK BLANGAH CRES,1.277060447881,103.820762058148
1237,13 TELOK BLANGAH CRES,1.2781594645971,103.820475315204
1238,16 TELOK BLANGAH CRES,1.27805365232333,103.821504615515
1239,44 TELOK BLANGAH DR,1.27129597566763,103.810507576844
1240,93B TELOK BLANGAH ST 31,1.27535722008159,103.807977257969
1241,9B BOON TIONG RD,1.28681417822795,103.828928312802
1242,114 DEPOT RD,1.28175927117793,103.806862236642
1243,135 JLN BT MERAH,1.27860068677354,103.82708537661
1244,74A REDHILL RD,1.2879638071767,103.816243088714
1245,14 TELOK BLANGAH CRES,1.27739544173264,103.820469653072
1246,49 TELOK BLANGAH DR,1.27220181541331,103.811060837387
1247,52 TELOK BLANGAH DR,1.27384994087123,103.81124705243
1248,88 TELOK BLANGAH HTS,1.27736919004889,103.808254924084
1249,547D SEGAR RD,1.38890112645022,103.7690032304
1250,442B FAJAR RD,1.38143384735951,103.771366304235
1251,128 PENDING RD,1.37602800535195,103.769749123717
1252,221 PENDING RD,1.37537217237782,103.773454058862
1253,229 PENDING RD,1.37526298800703,103.771656502775
1254,139 PETIR RD,1.3753321410961,103.769647288503
1255,142 PETIR RD,1.37639172444397,103.767912823562
1256,547C SEGAR RD,1.38853827277489,103.768773256544
1257,633D SENJA RD,1.38461189714551,103.759602675107
1258,249 BANGKIT RD,1.3810020467136,103.774054657076
1259,275 BANGKIT RD,1.37683552128544,103.774825848656
1260,90B TELOK BLANGAH ST 31,1.27728367741324,103.806916176715
1261,91A TELOK BLANGAH ST 31,1.27666192078908,103.807127959576
1262,80A TELOK BLANGAH ST 31,1.27368173970143,103.806579408022
1263,106 HENDERSON CRES,1.28942607947152,103.822276781927
1264,75 TELOK BLANGAH DR,1.27489670852233,103.808695347879
1265,61 TELOK BLANGAH HTS,1.27570500784019,103.812007084346
1266,93A TELOK BLANGAH ST 31,1.27532809461587,103.807323119129
1267,80B TELOK BLANGAH ST 31,1.27347684062073,103.806810311765
1268,6A BOON TIONG RD,1.28683524831823,103.831347591398
1269,114 BT PURMEI RD,1.27507181850164,103.825887190072
1270,13 CANTONMENT CL,1.27469944029956,103.840485373883
1271,3 DELTA AVE,1.29169833480355,103.827334523132
1272,103 HENDERSON CRES,1.28974209684545,103.821375681569
1273,49 HOY FATT RD,1.28748905001859,103.811714119673
1274,146 JLN BT MERAH,1.27784876576774,103.830811459909
1275,22 JLN MEMBINA,1.2848879468295,103.826444566955
1276,119D KIM TIAN RD,1.2819459836123,103.827911093868
1277,76A REDHILL RD,1.28871631968437,103.816854593836
1278,75C REDHILL RD,1.28902314290104,103.816276016167
1279,77A REDHILL RD,1.28838106670584,103.817391094217
1280,64 TELOK BLANGAH DR,1.27450639323765,103.810535503194
1281,86 TELOK BLANGAH HTS,1.27675646378157,103.808525245963
1282,104 PASIR RIS ST 12,1.36795278578738,103.958702642513
1283,272 PASIR RIS ST 21,1.36465718880936,103.964721788076
1284,142 LOR 2 TOA PAYOH,1.33583774995002,103.845162997311
1285,143 LOR 2 TOA PAYOH,1.33588435399266,103.843991340255
1286,45 LOR 5 TOA PAYOH,1.33586537201904,103.853751144736
1287,6 LOR 7 TOA PAYOH,1.33858279721249,103.85719237771
1288,229 LOR 8 TOA PAYOH,1.3387183120625,103.85919463592
1289,218 LOR 8 TOA PAYOH,1.34272583549089,103.855151579728
1290,122 POTONG PASIR AVE 1,1.3349317199816,103.866124988651
1291,101A LOR 2 TOA PAYOH,1.33974126719163,103.847264187382
1292,99A LOR 2 TOA PAYOH,1.33878534348177,103.846873055688
1293,129 POTONG PASIR AVE 1,1.33476150529936,103.865542602944
1294,780F WOODLANDS CRES,1.44777726469884,103.801148446244
1295,24 MARSILING DR,1.44150532367192,103.772131618917
1296,31 MARSILING DR,1.44298595480646,103.772342694658
1297,30 MARSILING DR,1.44255907448697,103.772405528859
1298,12 MARSILING LANE,1.44051412313324,103.778621615198
1299,19 MARSILING LANE,1.44328204285332,103.777294228046
1300,180B MARSILING RD,1.43905659750822,103.778349763028
1301,782D WOODLANDS CRES,1.44817394200904,103.803035445933
1302,574A WOODLANDS DR 16,1.43009191759022,103.797488334456
1303,574B WOODLANDS DR 16,1.42968120982977,103.79721983981
1304,886D WOODLANDS DR 50,1.43792555826836,103.794619629415
1305,86 LOR 2 TOA PAYOH,1.33549135587104,103.847691358826
1306,153 LOR 2 TOA PAYOH,1.3335705754336,103.845723776813
1307,26 TOA PAYOH EAST,1.33291837032644,103.856763112528
1308,199 TOA PAYOH NTH,1.34203351834892,103.850648929652
1309,203 TOA PAYOH NTH,1.34205287411841,103.84939599719
1310,4 UPP ALJUNIED LANE,1.33354743210386,103.879065838406
1311,259 KIM KEAT AVE,1.33389588710225,103.857558824931
1312,131A LOR 1 TOA PAYOH,1.33843987383953,103.843390114067
1313,139A LOR 1A TOA PAYOH,1.33627775831234,103.844044881122
1314,145 LOR 2 TOA PAYOH,1.33521035428159,103.846162940767
1315,37 LOR 5 TOA PAYOH,1.33452611314579,103.855915402039
1316,14 LOR 7 TOA PAYOH,1.33666896706719,103.858353616452
1317,140 POTONG PASIR AVE 3,1.33381551462422,103.866824943073
1318,200 TOA PAYOH NTH,1.34167292743585,103.851007776843
1319,111 LOR 1 TOA PAYOH,1.34123713837195,103.845306137194
1320,784B WOODLANDS RISE,1.4455212234661,103.804854097797
1321,669 WOODLANDS RING RD,1.43839759376345,103.798540260206
1322,787C WOODLANDS CRES,1.4448677578465,103.801173705124
1323,509 WOODLANDS DR 14,1.43271971210005,103.789115611809
1324,529 WOODLANDS DR 14,1.43163414645695,103.792878951474
1325,545 WOODLANDS DR 16,1.42925949095982,103.793591722892
1326,573B WOODLANDS DR 16,1.43084072475669,103.797770248134
1327,575 WOODLANDS DR 16,1.43118720442285,103.797237729001
1328,704 WOODLANDS DR 40,1.44058061315975,103.796236000002
1329,601 WOODLANDS DR 42,1.43865031666959,103.796517232878
1330,895A WOODLANDS DR 50,1.43607371173984,103.791488541391
1331,889C WOODLANDS DR 50,1.43781260724005,103.79240942154
1332,890B WOODLANDS DR 50,1.43823874589707,103.792452185805
1333,889B WOODLANDS DR 50,1.43780529526113,103.792896090852
1334,886B WOODLANDS DR 50,1.43825809969323,103.794115487248
1335,897B WOODLANDS DR 50,1.43605136306912,103.793998410947
1336,717A WOODLANDS DR 70,1.44053874571164,103.798669114626
1337,686B WOODLANDS DR 73,1.44263056953759,103.806312715296
1338,690D WOODLANDS DR 75,1.44261596598046,103.807852213015
1339,666 WOODLANDS RING RD,1.43829338484767,103.797399036463
1340,611 WOODLANDS RING RD,1.43542609193713,103.796998842033
1341,667 WOODLANDS RING RD,1.43864551855524,103.79791843779
1342,735 WOODLANDS CIRCLE,1.44355669341747,103.797470709484
1343,161 WOODLANDS ST 13,1.43333488744226,103.773674045037
1344,728 WOODLANDS CIRCLE,1.44288020200672,103.798887777863
1345,149 WOODLANDS ST 13,1.4357638173206,103.772798008229
1346,148 WOODLANDS ST 13,1.43576274995203,103.77402996229
1347,152 WOODLANDS ST 13,1.43506711706505,103.77423129783
1348,101 WOODLANDS ST 13,1.43598268540185,103.781932747463
1349,157 WOODLANDS ST 13,1.43437664621496,103.774783081105
1350,317 WOODLANDS ST 31,1.43189593455214,103.776268265174
1351,310 WOODLANDS ST 31,1.43010378077548,103.775977116694
1352,302A WOODLANDS ST 31,1.43185558749484,103.775294044439
1353,834 WOODLANDS ST 83,1.44007817169826,103.79107573281
1354,201 MARSILING DR,1.44270022874362,103.775436532502
1355,34 MARSILING DR,1.44398788887815,103.772009513931
1356,29 MARSILING DR,1.4431021898587,103.773366512748
1357,28 MARSILING DR,1.44279097620867,103.773706575083
1358,27 MARSILING DR,1.44209907015608,103.773954877015
1359,12C MARSILING LANE,1.44108587711762,103.777781234398
1360,763 WOODLANDS AVE 6,1.44538363557429,103.795975414968
1361,693B WOODLANDS AVE 6,1.43850605916385,103.804250612304
1362,693C WOODLANDS AVE 6,1.43809963308743,103.804429883799
1363,626 WOODLANDS AVE 6,1.43344635284838,103.800558138968
1364,679 WOODLANDS AVE 6,1.44011341244035,103.8021435578
1365,736 WOODLANDS CIRCLE,1.44283764811354,103.79681411892
1366,733 WOODLANDS CIRCLE,1.44372277083434,103.798771309055
1367,27 TOA PAYOH EAST,1.33227000712346,103.856360426029
1368,143 POTONG PASIR AVE 2,1.33290762111116,103.866168845292
1369,115 POTONG PASIR AVE 1,1.33726999806036,103.862806558366
1370,368 TAMPINES ST 34,1.35847458329919,103.961288498131
1371,440 TAMPINES ST 43,1.36081570799381,103.951611550107
1372,470 TAMPINES ST 44,1.3608152793445,103.954640346689
1373,490A TAMPINES ST 45,1.36202172926791,103.956772635992
1374,726 TAMPINES ST 71,1.35698439301277,103.935887361779
1375,701 TAMPINES ST 71,1.35617182936882,103.936798850032
1376,714 TAMPINES ST 71,1.36005190110954,103.937142900774
1377,736 TAMPINES ST 72,1.3590415975547,103.934383357768
1378,899A TAMPINES ST 81,1.34632473579465,103.935008515937
1379,897A TAMPINES ST 81,1.34752649765261,103.935183992573
1380,896 TAMPINES ST 81,1.34830327768801,103.932451731332
1381,842B TAMPINES ST 82,1.35132561986977,103.936921079502
1382,833 TAMPINES ST 83,1.35068936348009,103.933991536253
1383,911 TAMPINES ST 91,1.34983189105156,103.939568613828
1384,921 TAMPINES ST 91,1.34829167331945,103.940744738218
1385,935 TAMPINES ST 91,1.34574577748224,103.941348203942
1386,112 SIMEI ST 1,1.3431095844731,103.949559595972
1387,134 SIMEI ST 1,1.34814861594365,103.955648416036
1388,939 TAMPINES AVE 5,1.34811106445663,103.941241973001
1389,861 TAMPINES AVE 5,1.35506437613521,103.937282370562
1390,491A TAMPINES AVE 9,1.36256474399446,103.953782907479
1391,445 TAMPINES ST 42,1.35830242194338,103.950658405067
1392,370 TAMPINES ST 34,1.3580388536739,103.959670086702
1393,321 TAMPINES ST 33,1.35069890623764,103.957515688038
1394,153 SIMEI ST 1,1.3452227593795,103.957207660008
1395,146 SIMEI ST 2,1.34464143544848,103.955916773177
1396,222 SIMEI ST 4,1.34153100400286,103.956985966766
1397,903 TAMPINES AVE 4,1.35097636296861,103.93976105184
1398,936 TAMPINES AVE 5,1.3464819949059,103.941699826556
1399,879A TAMPINES AVE 8,1.35188475480754,103.929100689045
1400,878A TAMPINES AVE 8,1.35166373353574,103.929646035306
1401,868B TAMPINES AVE 8,1.35592432083149,103.932912367489
1402,520A TAMPINES CTRL 8,1.35701024664546,103.939911246503
1403,157 TAMPINES ST 12,1.35107329077378,103.945003856886
1404,161 TAMPINES ST 12,1.35000084839602,103.945978324355
1405,253 TAMPINES ST 21,1.35326407704511,103.948114820428
1406,247 TAMPINES ST 21,1.35228092171658,103.946911552645
1407,239 TAMPINES ST 21,1.35477157041693,103.946584056018
1408,259 TAMPINES ST 21,1.35513568082374,103.949985923955
1409,272 TAMPINES ST 22,1.34915941831555,103.950281487099
1410,286 TAMPINES ST 22,1.34953667920762,103.952988196976
1411,290 TAMPINES ST 22,1.34988127726089,103.954596296501
1412,213 TAMPINES ST 23,1.35479532321043,103.953935558339
1413,212 TAMPINES ST 23,1.35443416250724,103.954404790753
1414,224 TAMPINES ST 23,1.35538493501861,103.95348853253
1415,222 TAMPINES ST 24,1.35551706060218,103.952686477721
1416,341 TAMPINES ST 33,1.35114570156742,103.961134938725
1417,486A TAMPINES AVE 9,1.35976573500754,103.957416315106
1418,515D TAMPINES CTRL 7,1.35696233709253,103.939269203294
1419,160 TAMPINES ST 12,1.35070236635392,103.945183618846
1420,497D TAMPINES ST 45,1.35883428878933,103.959075281438
1421,874A TAMPINES ST 84,1.35309006288582,103.932242864561
1422,161 LOR 1 TOA PAYOH,1.33050932305378,103.845003635197
1423,9 JOO SENG RD,1.33490017856933,103.879334262884
1424,118 LOR 1 TOA PAYOH,1.33956301707324,103.844893597061
1425,163 LOR 1 TOA PAYOH,1.33206060664774,103.84410502428
1426,125 LOR 1 TOA PAYOH,1.33833133395207,103.845737117132
1427,112 LOR 1 TOA PAYOH,1.34155339914007,103.845489613448
1428,130B LOR 1 TOA PAYOH,1.33737735210716,103.842656049195
1429,157 LOR 1 TOA PAYOH,1.3322421486487,103.845643059432
1430,108 LOR 1 TOA PAYOH,1.34155252910062,103.847295147125
1431,98 LOR 1 TOA PAYOH,1.33917577957921,103.848380074395
1432,173 LOR 1 TOA PAYOH,1.33000819866672,103.842532936051
1433,73 LOR 4 TOA PAYOH,1.33432001132262,103.851714329027
1434,34 LOR 5 TOA PAYOH,1.33479973301368,103.854155463
1435,53 LOR 5 TOA PAYOH,1.33780452154069,103.85079328117
1436,57 LOR 5 TOA PAYOH,1.33705392055699,103.851495573635
1437,51 LOR 6 TOA PAYOH,1.33778337648439,103.852507455855
1438,17 LOR 7 TOA PAYOH,1.33642660399461,103.85660811051
1439,4 LOR 7 TOA PAYOH,1.33904479783226,103.85554106336
1440,225 LOR 8 TOA PAYOH,1.33950753135564,103.855914162743
1441,234 LOR 8 TOA PAYOH,1.33860148626926,103.857914069837
1442,114 POTONG PASIR AVE 1,1.33677492855247,103.863306370924
1443,329 TAMPINES ST 32,1.35335552120961,103.958728583436
1444,326 TAMPINES ST 32,1.35262855057464,103.95864453337
1445,230H TAMPINES ST 21,1.35632909346772,103.950007447679
1446,257 TAMPINES ST 21,1.35376054012844,103.949939708912
1447,278 TAMPINES ST 22,1.34678375050017,103.951136569321
1448,298 TAMPINES ST 22,1.35178748673912,103.95475675786
1449,306 TAMPINES ST 32,1.35292805453995,103.955867117196
1450,385 TAMPINES ST 32,1.35496004266325,103.958520955298
1451,382 TAMPINES ST 32,1.35409827072203,103.958752054019
1452,351 TAMPINES ST 33,1.35295678900579,103.963067447216
1453,349 TAMPINES ST 33,1.35341689800131,103.963011755353
1454,373 TAMPINES ST 34,1.3560218473311,103.958780627307
1455,425 TAMPINES ST 41,1.3590599438785,103.94818218974
1456,156 TAMPINES ST 12,1.35162194359965,103.945090000876
1457,498D TAMPINES ST 45,1.36111348630544,103.959594699613
1458,713 TAMPINES ST 71,1.35924098095519,103.937646641338
1459,706 TAMPINES ST 71,1.35750385698395,103.937559746526
1460,709 TAMPINES ST 71,1.35798965118265,103.937435186474
1461,889A TAMPINES ST 81,1.34941515758326,103.931405999705
1462,842C TAMPINES ST 82,1.35092895351478,103.936758459605
1463,871 TAMPINES ST 84,1.35440348404392,103.932702288284
1464,932 TAMPINES ST 91,1.3456002103285,103.939441311085
1465,105 SIMEI ST 1,1.34092459427981,103.950742498791
1466,941 TAMPINES AVE 5,1.34943571232065,103.94073476034
1467,942 TAMPINES AVE 5,1.34977339661508,103.940622244099
1468,101 SIMEI ST 1,1.34084991073361,103.951433717517
1469,509A YISHUN AVE 4,1.41371070675887,103.839528173264
1470,673B YISHUN AVE 4,1.42061127062467,103.842183264721
1471,509C YISHUN AVE 4,1.41430342507305,103.840416962438
1472,507A YISHUN AVE 4,1.41528792348436,103.83984650139
1473,397 YISHUN AVE 6,1.42788611422625,103.847541026169
1474,433 YISHUN AVE 6,1.42091180649596,103.847293288083
1475,404 YISHUN AVE 6,1.42657680751384,103.84814422982
1476,408 YISHUN AVE 6,1.42626632416059,103.848703212672
1477,317C YISHUN AVE 9,1.43378048287839,103.843105705893
1478,317B YISHUN AVE 9,1.43416878511817,103.842950441024
1479,315A YISHUN AVE 9,1.43238385408312,103.842384119393
1480,245 YISHUN AVE 9,1.43454219874646,103.842114172195
1481,363 YISHUN RING RD,1.42890496692964,103.845206071037
1482,332 YISHUN RING RD,1.43046785703727,103.843466655787
1483,112 YISHUN RING RD,1.43416864539746,103.829054979214
1484,855 YISHUN RING RD,1.41708100677982,103.83694222437
1485,676A YISHUN RING RD,1.42145242328288,103.84332790779
1486,858 YISHUN AVE 4,1.41767034348633,103.838515102268
1487,790 YISHUN AVE 2,1.42000005533967,103.83379451266
1488,255 YISHUN RING RD,1.43431631548686,103.840689452912
1489,426D YISHUN AVE 11,1.42312201562129,103.84749822076
1490,813B YISHUN RING RD,1.41738913308934,103.832368535033
1491,849 YISHUN RING RD,1.41694352843695,103.835284253761
1492,108 YISHUN RING RD,1.43232355080911,103.829071971177
1493,145 YISHUN ST 11,1.43084061704702,103.831855467796
1494,132 YISHUN ST 11,1.43277846415077,103.831223954136
1495,134 YISHUN ST 11,1.43237650538302,103.831410877391
1496,234 YISHUN ST 21,1.43435351509231,103.837919538203
1497,230 YISHUN ST 21,1.43457623282091,103.836620800984
1498,214 YISHUN ST 21,1.43144616456684,103.836318885001
1499,335A YISHUN ST 31,1.43328052675083,103.844436750229
1500,502A YISHUN ST 51,1.41639278744569,103.841369329736
1501,632 YISHUN ST 61,1.41856736783462,103.839186937262
1502,725 YISHUN ST 71,1.42695615059654,103.830709989693
1503,746 YISHUN ST 72,1.42892003886143,103.833476161421
1504,839 YISHUN ST 81,1.41581799576772,103.833983073451
1505,432D YISHUN AVE 1,1.4197951639605,103.846174058788
1506,348D YISHUN AVE 11,1.42692662097559,103.842896956705
1507,348C YISHUN AVE 11,1.42714143019714,103.84223128885
1508,446 YISHUN AVE 11,1.42303228780099,103.845159830926
1509,242 YISHUN RING RD,1.43270791512175,103.840052416236
1510,633 WOODLANDS RING RD,1.43558817981973,103.802367582845
1511,833 YISHUN ST 81,1.41454836310986,103.834104401466
1512,347A YISHUN AVE 11,1.42793924371366,103.842676976311
1513,426A YISHUN AVE 11,1.42308082717826,103.846419380158
1514,428B YISHUN AVE 11,1.42207815400064,103.847233385196
1515,785 YISHUN AVE 2,1.42140901096648,103.833970980379
1516,657 YISHUN AVE 4,1.42224077094874,103.839349033609
1517,288 YISHUN AVE 6,1.43994549676732,103.83762430993
1518,316C YISHUN AVE 9,1.43292306072856,103.843472712009
1519,322 YISHUN CTRL,1.42876366770119,103.840831142054
1520,367 YISHUN RING RD,1.42959194827855,103.845121454277
1521,297 YISHUN ST 20,1.43578412134202,103.835379025187
1522,336C YISHUN ST 31,1.43184054730221,103.844133465
1523,513D YISHUN ST 51,1.41563356027215,103.844327816523
1524,504D YISHUN ST 51,1.41833362541375,103.843721655882
1525,607 YISHUN ST 61,1.42138604430426,103.835604224236
1526,874 YISHUN ST 81,1.41537030654282,103.836073515403
1527,871 YISHUN ST 81,1.41312459328283,103.837421399007
1528,652 YISHUN AVE 4,1.42377923058461,103.840051834366
1529,325 YISHUN CTRL,1.42923856240311,103.842145690691
1530,614 YISHUN ST 61,1.4198290672055,103.836032497982
1531,228 PASIR RIS ST 21,1.37216290593954,103.961379503001
1532,880 YISHUN ST 81,1.41385922680395,103.836344222471
1533,388 YISHUN RING RD,1.42916958504572,103.847212829684
1534,737 YISHUN ST 72,1.42897510413082,103.832444552194
1535,395 YISHUN RING RD,1.42884941903143,103.847221024874
1536,125 YISHUN ST 11,1.4339506942268,103.830439843368
1537,148 YISHUN ST 11,1.43195018839118,103.832337855178
1538,208 YISHUN ST 21,1.43102233778042,103.837623233094
1539,291 YISHUN ST 22,1.43576230295726,103.836728943247
1540,276 YISHUN ST 22,1.43782287576482,103.837838021643
1541,278 YISHUN ST 22,1.43831415037996,103.838226869973
1542,455 YISHUN ST 41,1.41998045171784,103.844383980966
1543,504C YISHUN ST 51,1.41796651351006,103.843458679904
1544,513A YISHUN ST 51,1.41604013194338,103.843489405235
1545,639 YISHUN ST 61,1.42056023821885,103.838449241015
1546,720 YISHUN ST 71,1.42642051761913,103.828957973293
1547,721 YISHUN ST 71,1.42610183391787,103.828966740535
1548,718 YISHUN ST 71,1.42681827962849,103.828512775486
1549,752 YISHUN ST 72,1.42723761189081,103.834050197556
1550,755 YISHUN ST 72,1.42707820696356,103.832706088136
1551,759 YISHUN ST 72,1.42624600707611,103.833233454885
1552,137 YISHUN RING RD,1.43198319567796,103.830253382367
1553,452 YISHUN RING RD,1.42208264283536,103.84541571786
1554,526 WOODLANDS DR 14,1.43289614274331,103.79276813435
1555,516 WOODLANDS DR 14,1.43469554286276,103.791048679069
1556,533 WOODLANDS DR 14,1.43054851471274,103.79207205123
1557,519 WOODLANDS DR 14,1.43458853077239,103.791962661857
1558,589 WOODLANDS DR 16,1.42774541328112,103.795127473119
1559,541 WOODLANDS DR 16,1.42801904350872,103.793053953282
1560,585 WOODLANDS DR 16,1.42920597374185,103.79540833238
1561,578 WOODLANDS DR 16,1.43154455834341,103.796152447108
1562,552 WOODLANDS DR 44,1.43185685578494,103.79530588033
1563,894D WOODLANDS DR 50,1.43563830011225,103.789459334951
1564,898B WOODLANDS DR 50,1.43514317476086,103.795210548115
1565,778 WOODLANDS DR 60,1.44728214613521,103.799774503062
1566,786D WOODLANDS DR 60,1.44641912494034,103.801027490309
1567,709 WOODLANDS DR 70,1.44023981392028,103.797932567952
1568,691C WOODLANDS DR 73,1.43981455081875,103.806041331649
1569,691D WOODLANDS DR 73,1.43951622531014,103.805687652889
1570,685B WOODLANDS DR 73,1.44133342839662,103.806136164821
1571,630 WOODLANDS RING RD,1.43459740049636,103.801501088314
1572,662 WOODLANDS RING RD,1.43556537853694,103.798090214896
1573,507 WOODLANDS DR 14,1.43176924442597,103.790935226101
1574,777 WOODLANDS CRES,1.44786059309623,103.799327953961
1575,362 YISHUN RING RD,1.42850853899198,103.844894153959
1576,782A WOODLANDS CRES,1.44746650320484,103.802661294631
1577,785D WOODLANDS RISE,1.44558289750663,103.80559248917
1578,784C WOODLANDS RISE,1.4459309722247,103.805162418466
1579,783D WOODLANDS RISE,1.44697243135983,103.803367709955
1580,783C WOODLANDS RISE,1.44660763241222,103.803605046297
1581,177 WOODLANDS ST 13,1.43435791362603,103.778088434368
1582,104 WOODLANDS ST 13,1.43646587087026,103.781576865168
1583,344 WOODLANDS ST 32,1.43207266699216,103.780455054811
1584,322 WOODLANDS ST 32,1.43151585350574,103.778881591946
1585,436 WOODLANDS ST 41,1.42661624805888,103.774872341652
1586,424 WOODLANDS ST 41,1.42729302985301,103.77485939573
1587,845 WOODLANDS ST 82,1.44275455946434,103.792532086511
1588,822 WOODLANDS ST 82,1.44191072365748,103.789471100426
1589,840 WOODLANDS ST 82,1.44381282098453,103.792401112407
1590,139 MARSILING RD,1.43775226684572,103.777275768219
1591,572B WOODLANDS AVE 1,1.43160689427922,103.789608911068
1592,350 WOODLANDS AVE 3,1.43384228824762,103.782295006611
